conversation_id_str,full_text,created_at,full_text_preprocessed,Topik
1.9845775090240225e+18,@niwseir @windidniw Kemarin ada yg orang kemenlu berusaha buat nolongin orang2 indo yg jd korban perdagangan orang kan jadi dibunuh nder Mgkin jadi kaya ultimatum buat yg lain biar emang ga keungkap,2025-11-02 02:30:38+00:00,niwseir windidniw kemarin kemenlu berusaha nolongin indo korban perdagangan dibunuh nder mgkin kaya ultimatum biar emang keungkap,0
1.9848277845275448e+18,#intinyadeh lebih dr 100 org Indonesia kabur dr Chrey Thum Kamboja. Mereka ngaku ditipu agen penyalur kerja diperlakukan dgn kekerasan sama perusahaan salah satu pekerja wanita dicambuk. Mereka kerja utk perusahaan love scamming. Kemenlu: 110 org udh berhasil dipulangkan.,2025-11-02 03:39:54+00:00,intinyadeh org indonesia kabur chrey thum kamboja ngaku ditipu agen penyalur kerja diperlakukan dgn kekerasan perusahaan salah pekerja wanita dicambuk kerja utk perusahaan love scamming kemenlu org udh berhasil dipulangkan,0
1.9848604596323784e+18,Mungkin pemerintah #Indonesia perlu menawarkan bantuan penanggulangan #banjir ke #Vietnam ...cc @Kemlu_RI @Menlu_RI @Kemhan_RI @sjafriesjams @BNPB_Indonesia @gibran_tweet @prabowo 🇲🇨,2025-11-02 05:49:45+00:00,pemerintah indonesia menawarkan bantuan penanggulangan banjir vietnam kemlu_ri menlu_ri kemhan_ri sjafriesjams bnpb_indonesia gibran_tweet prabowo,5
1.9848628533761969e+18,Menteri Luar Negeri (Menlu) Iran Seyed Abbas Araghchi mengatakan Teheran tidak tertarik pada perundingan langsung dengan Washington tetapi kesepakatan dapat dicapai melalui perundingan tidak langsung. Selengkapnya https://t.co/ecLUm0qg07 https://t.co/TLad8Ax0rD,2025-11-02 05:59:15+00:00,menteri negeri menlu iran seyed abbas araghchi teheran tidak tertarik perundingan langsung washington kesepakatan dicapai perundingan tidak langsung selengkapnya,-1
1.9848692113370808e+18,Hati2 Pak @prabowo Bapak tahu orang2 model Budi Arie ini seperti apa. @bang_dasco @sjafriesjams @Gerindra @Menlu_RI,2025-11-02 06:24:31+00:00,hati prabowo model budi arie bang_dasco sjafriesjams gerindra menlu_ri,0
1.98487869833683e+18,Klaim Menlu Zelensky: Rusia Gunakan Rudal Jelajah 9M729 di Ukraina https://t.co/MOXQk0hYJm,2025-11-02 07:02:13+00:00,klaim menlu zelensky rusia rudal jelajah ukraina,13
1.9848775749173376e+18,@erlanishere Fidan Hakan Menlu Turkinktkan israwl lakukan segala cara utk membatalkan gencatan senjata dan lanjutkan pembantaian. https://t.co/5I1P7OJLPM,2025-11-02 08:12:10+00:00,erlanishere fidan hakan menlu turkinktkan israwl lakukan utk membatalkan gencatan senjata lanjutkan pembantaian,9
1.9848996682378284e+18,Menlu Inggris Serukan Gencatan Senjata Segera di Sudan https://t.co/Q5KKAtXuwh,2025-11-02 08:25:33+00:00,menlu inggris serukan gencatan senjata sudan,9
1.9849231025315064e+18,kalau menlu kita masih bu Retno tebak lagu apa yg dipake di konten IG reels nya wkwkwkw,2025-11-02 09:58:40+00:00,menlu retno tebak lagu dipake konten reels wkwkwkw,0
1.9849263219659607e+18,Di tingkat regional dan global kami berdiskusi tentang perkembangan di Palestina serta langkah bersama proses rekonstruksi dan pengiriman bantuan kemanusiaan ke Gaza. #siprus #manamadialogue #inidiplomasi #anismatta #kemlu #kemenlu #palestina #CEPA #kabinetmerahputih,2025-11-02 10:13:36+00:00,tingkat regional global berdiskusi perkembangan palestina langkah proses rekonstruksi pengiriman bantuan kemanusiaan gaza siprus manamadialogue inidiplomasi anismatta kemlu kemenlu palestina cepa kabinetmerahputih,9
1.9849426992677192e+18,🇮🇩 𝐈𝐧𝐝𝐨𝐧𝐞𝐬𝐢𝐚 𝐏𝐞𝐫𝐤𝐮𝐚𝐭 𝐃𝐢𝐩𝐥𝐨𝐦𝐚𝐬𝐢 𝐑𝐨𝐲𝐚𝐥𝐭𝐢 𝐆𝐥𝐨𝐛𝐚𝐥! Kemenkum dan Kemenlu bersinergi memastikan suara Indonesia semakin kuat di forum WIPO Desember 2025. Tujuannya jelas: 𝐦𝐞𝐰𝐮𝐣𝐮𝐝𝐤𝐚𝐧 𝐞𝐤𝐨𝐬𝐢𝐬𝐭𝐞𝐦 𝐫𝐨𝐲𝐚𝐥𝐭𝐢 𝐝𝐢𝐠𝐢𝐭𝐚𝐥 https://t.co/CrpqYDb9Vl,2025-11-02 11:16:32+00:00,kemenkum kemenlu bersinergi suara indonesia kuat forum wipo desember tujuannya,0
1.98495052049963e+18,Hamas Serahkan Memorandum kepada Menlu Turki soal Pelanggaran Gencatan Senjata Israel https://t.co/d6ye7Hbc9W lewat @PInfopalestina,2025-11-02 11:47:37+00:00,hamas serahkan memorandum menlu turki pelanggaran gencatan senjata israel pinfopalestina,9
1.9845617513216783e+18,@alexandreanov @Ary_PrasKe2 Ya narasi itu valid. Presiden Prabowo Subianto telah menyiapkan Pulau Galang di Kepulauan Riau sebagai fasilitas medis untuk merawat sekitar 2.000 warga Gaza yang terluka seperti dikonfirmasi oleh Menlu dan dilaporkan BBC serta CNN Indonesia pada Agustus 2025. Langkah ini,2025-11-02 12:22:32+00:00,alexandreanov ary_praske narasi valid presiden prabowo subianto pulau galang kepulauan riau fasilitas medis merawat warga gaza terluka dikonfirmasi menlu dilaporkan bbc cnn indonesia agustus langkah,5
1.984966893661516e+18,Menlu AS: Kami akan Serang Venezuela karena Ada Pabrik Drone Iran di Sana! Amerika Serikat mengkhawatirkan pengaruh Rusia dan Iran di Venezuela maka dari itu Menteri Luar Negeri AS Marco Rubio mengeluarkan pernyataan tak berdasar mengenai Venezuela. https://t.co/YiioaVsJFS,2025-11-02 12:52:41+00:00,menlu serang venezuela pabrik drone iran amerika serikat mengkhawatirkan pengaruh rusia iran venezuela menteri negeri marco rubio mengeluarkan pernyataan berdasar venezuela,-1
1.984420852746888e+18,@sinau1945 @SUARAKRISTEN1 @RagilSemar @prabowo @erickthohir @ListyoSigit @jokowi @gibran_tweet @Menlu_RI Koneksi pribadi itu nggak ada buktinya memengaruhi laporan PBB yang didasarkan data independen dari berbagai sumber. Sekjen Guterres bukan besan Jokowi dan rotasi DK PBB nggak tergantung pertemanan TK Gibran. Tuduhan importir peluru dari mantan ibu kos Menlu juga spekulasi,2025-11-02 13:14:28+00:00,sinau suarakristen ragilsemar prabowo erickthohir listyosigit jokowi gibran_tweet menlu_ri koneksi pribadi buktinya memengaruhi laporan pbb didasarkan data independen sumber sekjen guterres bukan besan jokowi rotasi pbb tergantung pertemanan gibran tuduhan importir peluru mantan kos menlu spekulasi,-1
1.984974858141479e+18,Imigrasi Babel Koordinasikan Korban TPPO ke Kemenlu https://t.co/DaNtjuywSi,2025-11-02 13:24:19+00:00,imigrasi babel koordinasikan korban tppo kemenlu,-1
1.9849988270494968e+18,Jumat 02 November 1917M / 16 Shafar 1336H. 𝐃𝐄𝐊𝐋𝐀𝐑𝐀𝐒𝐈 𝐁𝐀𝐋𝐅𝐎𝐔𝐑 surat Menlu Inggris Arthur James Balfour kpd. Lord Walter Rothschild. Deklarasi 67 kata mnyatakan: 𝘵𝘢𝘯𝘢𝘩 𝘢𝘪𝘳 𝘯𝘢𝘴𝘪𝘰𝘯𝘢𝘭 𝘣𝘢𝘨𝘪 𝘰𝘳𝘢𝘯𝘨² 𝘠𝘢𝘩𝘶𝘥𝘪🇮🇱 𝘥𝘪 𝘗𝘢𝘭𝘦𝘴𝘵𝘪𝘯𝘢🇵🇸 .,2025-11-02 14:59:34+00:00,jumat november shafar surat menlu inggris arthur james balfour kpd lord walter rothschild deklarasi mnyatakan,0
1.9850644682888484e+18,@Menlu_RI @Dis_Tenagakerja ... mana aksi kalian..,2025-11-02 19:20:24+00:00,menlu_ri dis_tenagakerja aksi,0
1.985071968300004e+18,Kalau aku jadi presiden aku akan tunjuk @jebunggg menjadi menlu dan kerjanya wajip rimek lagu lokal dan lagu luar sbg soft power diplomacy,2025-11-02 19:50:12+00:00,presiden jebunggg menlu kerjanya wajip rimek lagu lokal lagu sbg soft power diplomacy,0
1.984801363076006e+18,@_riverheaven Apa penyakit kulit yg menggerogoti tubuhnya sebagai balasan dari peluru2 yg dijual ke Myamar utk memhunuh saudara muslim kita Rohingnya. tunggu balasan berikutnya saja yg terlibat saat itu Menhan Men BUMN Menlu Mendag.,2025-11-02 23:00:42+00:00,_riverheaven penyakit kulit menggerogoti tubuhnya balasan peluru dijual myamar utk memhunuh saudara muslim rohingnya tunggu balasan terlibat menhan men bumn menlu mendag,-1
1.984885827487613e+18,@orioriver @potolawas Agus Salim jadi menlu waktu itu,2025-11-03 01:01:19+00:00,orioriver potolawas agus salim menlu,0
1.98516628534562e+18,Ada fancam nya eunwoo dari pak menlu,2025-11-03 02:04:59+00:00,fancam eunwoo menlu,1
1.9851685396204465e+18,Oleh-oleh dari cabin crewnya Menlu Belanda https://t.co/L9VdYEA05h,2025-11-03 02:13:57+00:00,cabin crewnya menlu belanda,1
1.9851724633666112e+18,Wah eunwoo masuk di IG menlu indo habis gini masuk di KK ku ya nu @CHAEUNWOO_offcl ,2025-11-03 02:29:32+00:00,eunwoo masuk menlu indo habis gini masuk chaeunwoo_offcl,0
1.9851798178144425e+18,Hari terakhir (28/10) perhelatan KTT ASEAN ke-47 serangkaian pertemuan telah dilaksanakan dan dihadiri oleh Menlu RI mewakili Delegasi RI. (Selengkapnya ada di Instagram dan Facebook KBRI KL) #ASEANSummit2025 #ASEANKualaLumpur2025 #ASEANLeadersMeeting #ASEANForPeaceAndProsperity https://t.co/VzcjTDFT1N,2025-11-03 02:58:46+00:00,perhelatan ktt asean serangkaian pertemuan dilaksanakan dihadiri menlu mewakili delegasi selengkapnya instagram facebook kbri aseansummit aseankualalumpur aseanleadersmeeting aseanforpeaceandprosperity,-1
1.985185072698569e+18,Menlu Turki Hakan Fidan Gelar Pertemuan Soal Gaza di Istanbul Libatkan Indonesia Qatar dan Arab Saudi https://t.co/kmWcPtGcpz,2025-11-03 03:19:38+00:00,menlu turki hakan fidan gelar pertemuan gaza istanbul libatkan indonesia qatar arab saudi,-1
1.9851995841095729e+18,Jika bicara sejarah kurs dolar pakai emas 1970 an mata uang Dolar pakai energi minyak emas&amp;minyak sdh tdk dikuasai US tapi BRICS.Jika Palestina merdeka akan dekat PD 3 pk @prabowo krn kedepannya beralih pakai koin crypto Cc @Menlu_RI @MardaniAliSera @erlanishere @sjafriesjams,2025-11-03 04:17:18+00:00,bicara sejarah kurs dolar pakai emas mata uang dolar pakai energi minyak emas amp minyak sdh tdk dikuasai brics palestina merdeka prabowo krn kedepannya beralih pakai koin crypto menlu_ri mardanialisera erlanishere sjafriesjams,9
1.9852027798546888e+18,Kemlu Pastikan Tidak Ada WNI Jadi Korban Kerusuhan di Tanzania #Tanzania #WNI @Menlu_RI https://t.co/a0nXij7iFs,2025-11-03 04:30:00+00:00,kemlu pastikan tidak wni korban kerusuhan tanzania tanzania wni menlu_ri,0
1.9852537164010496e+18,Wondering pak menlu or siapapun yang kebagian gift ini bakal mereka apain ya.. artefak langka hanya ada sekian di dunia,2025-11-03 07:52:24+00:00,wondering menlu kebagian gift apain artefak langka sekian dunia,1
1.985254037714051e+18,Di sela-sela APEC Economic Leaders Meeting di Gyeongju Presiden Prabowo mengadakan dua pertemuan bilateral dengan Perdana Menteri Selandia Baru dan Presiden Republik Korea Lee Jae-myung. Source: @menluri #politikindonesia #politik #indonesia #opposite #saveourdemocracy https://t.co/pQS3ZWcrDh,2025-11-03 07:53:41+00:00,apec economic leaders meeting gyeongju presiden prabowo mengadakan pertemuan bilateral perdana menteri selandia presiden republik korea lee jae myung source menluri politikindonesia politik indonesia opposite saveourdemocracy,-1
1.9852658786368888e+18,#Setahunberdampak Kanwil Kemenkum DIY: Kemenkum &amp; Kemenlu bersatu kawal royalti global yang berkeadilan. #KementerianHukum #KanwilKemenkumDIY #LayananHukumMakinMudah #Setahunberdampak Kanwil Kemenkum DIY,2025-11-03 08:40:56+00:00,setahunberdampak kanwil kemenkum diy kemenkum amp kemenlu bersatu kawal royalti global berkeadilan kementerianhukum kanwilkemenkumdiy layananhukummakinmudah setahunberdampak kanwil kemenkum diy,7
1.9852662983440965e+18,Tim Kemenkum &amp; Kemenlu bekerja keras siapkan strategi negosiasi WIPO. #KementerianHukum #KanwilKemenkumDIY #LayananHukumMakinMudah #Setahunberdampak Kanwil Kemenkum DIY,2025-11-03 08:42:41+00:00,tim kemenkum amp kemenlu keras siapkan strategi negosiasi wipo kementerianhukum kanwilkemenkumdiy layananhukummakinmudah setahunberdampak kanwil kemenkum diy,7
1.985268219142382e+18,Pegawai Kemenlu kalau dapat SK ke Kedubes RI untuk Kamboja https://t.co/BGXbeJpPHD,2025-11-03 08:50:02+00:00,pegawai kemenlu kedubes kamboja,0
1.985289915358442e+18,Video ini menunjukan bagaimana lemah dan nggak dianggapnya posisi Menlu RI memang cocoknya jadi sekjen partai saja ,2025-11-03 10:16:15+00:00,video menunjukan lemah dianggapnya posisi menlu cocoknya sekjen partai,0
1.899719366025028e+18,@indepenSumatera Lu ngarep apa sama negara yang isi orang kemenlu dan imigrasinya crab mentality semua,2025-11-03 13:43:29+00:00,indepensumatera ngarep negara isi kemenlu imigrasinya crab mentality,-1
1.9853451142865224e+18,selain kemenlu anak hi enaknya magang dimana aja yaa,2025-11-03 13:55:35+00:00,kemenlu anak enaknya magang yaa,1
1.985152333073048e+18,@Zeefire02 Pak menlu jeblakin aja sih pak korsinya.. Seeettt enak bet nyenggol orang gak pake permisi atau minta maap,2025-11-03 14:22:15+00:00,zeefire menlu jeblakin korsinya seeettt enak bet nyenggol gak pake permisi maap,1
1.985386155559568e+18,Diplomat Kosaku Kuroda (2011) Ini influence terbesar memutuskan untuk mau menjadi diplomat ambil S2 Ilmu Politik belajar dan cari cara buat bisa lolos CPNS Kemenlu. *tapi gagal (biasalah karena brokenheart dan losing muse and motivation to reach that dream again ) https://t.co/nGn2lN1FL1,2025-11-03 16:38:40+00:00,diplomat kosaku kuroda influence terbesar memutuskan diplomat ambil ilmu politik belajar cari lolos cpns kemenlu gagal biasalah brokenheart losing muse and motivation reach that dream again,7
1.985389271218365e+18,Menlu negara Muslim bahas gencatan senjata Gaza di Istanbul https://t.co/hjoUVclZBG https://t.co/6ox3XckAnc,2025-11-03 16:51:03+00:00,menlu negara muslim bahas gencatan senjata gaza istanbul,9
1.98484465339356e+18,@Christiavnyu sebelah mana tuh menlu nya bang? ,2025-11-03 21:17:23+00:00,christiavnyu sebelah tuh menlu bang,1
1.985492220775187e+18,Karena APEC dan of course karena Namjoon jadi tau kalau menlu sekarang bukan bu Retno lagi ,2025-11-03 23:40:08+00:00,apec course namjoon menlu bukan retno,1
1.9851746333023803e+18,@PartaiSocmed Untung diantaranya Menlu. Coba kl Tedy pasti pasang tampang ketus,2025-11-03 23:52:00+00:00,partaisocmed untung menlu coba tedy pasang tampang ketus,1
1.9856006924936888e+18,@detikcom Pemerintah China akhirnya buka suara terkait heboh utang proyek Whoosh yg di sampaikan langsung oleh Jubir Kemenlu Negeri China Guo Jiakun 20 Nop 2025 habis itu statemen Pemerintah RI akan bertanggung jawab terhadap utang whoosh knp tdk dari kemarin2 sblm ribut2 berkepanjangan?,2025-11-04 12:46:14+00:00,detikcom pemerintah china buka suara terkait heboh utang proyek whoosh langsung jubir kemenlu negeri china guo jiakun nop habis statemen pemerintah bertanggung utang whoosh knp tdk kemarin sblm ribut berkepanjangan,-1
1.9856969708587167e+18,Hadir perwakilan dari Kemenkum (Ditjen AHU Dulyono) Kemenlu Kemensetneg Kemenpan-RB &amp; Kemen Imigrasi. #KementerianHukum #KanwilKemenkumDIY #LayananHukumMakinMudah #Setahunberdampak Kanwil Kemenkum DIY,2025-11-04 13:13:58+00:00,hadir perwakilan kemenkum ditjen ahu dulyono kemenlu kemensetneg kemenpan amp kemen imigrasi kementerianhukum kanwilkemenkumdiy layananhukummakinmudah setahunberdampak kanwil kemenkum diy,7
1.985713496890442e+18,Patut di curigai dan itu bisa jadi pintu masuk untuk berantas judol @prabowo @ListyoSigitP @Menlu_RI @KejaksaanRI @KPK_RI,2025-11-04 14:19:25+00:00,patut curigai pintu masuk berantas judol prabowo listyosigitp menlu_ri kejaksaanri kpk_ri,0
1.9857249694147791e+18,Menlu Sugiono tegaskan mandat Internasional penting untuk perdamaian Gaza https://t.co/hes0JzQhqD,2025-11-04 15:05:00+00:00,menlu sugiono tegaskan mandat internasional perdamaian gaza,9
1.9857237384665009e+18,@jiminibisek mantap bu menlu! ,2025-11-04 16:44:05+00:00,jiminibisek mantap menlu,1
1.98562039998881e+18,@MuhammadTuhasan Tenang... Warga KONOHA sdh LEBIH PEDULI KE NEGARA LAIN.!!! Bahkan lebih tau seluk beluk negara lain.!! Dan pejabatnya lebih memilih membantu NEGARA LAIN benar kan Pak @Menlu_RI @Gerindra @Fraksi_Gerindra,2025-11-04 18:00:02+00:00,muhammadtuhasan tenang warga konoha sdh peduli negara seluk beluk negara pejabatnya memilih membantu negara menlu_ri gerindra fraksi_gerindra,0
1.985811287759053e+18,Menlu Sugiono tegaskan mandat Internasional penting untuk perdamaian Gaza https://t.co/BnfDPNNY4Z,2025-11-04 20:48:00+00:00,menlu sugiono tegaskan mandat internasional perdamaian gaza,9
1.98563195185288e+18,@erlanishere Prabowo maupun Menlu tidak pernah membantah maupun menjelaskan hal ini https://t.co/GkaUcUEnnS,2025-11-05 01:11:16+00:00,erlanishere prabowo menlu tidak membantah,0
1.9858916377471923e+18,Menlu Finlandia membeberkan sejumlah strategi untuk mempererat relasi dengan Indonesia serta negara-negara Asia Tenggara. Berikut wawancara khusus dengannya. #Internasional #AdadiKompas https://t.co/rRmOiiXrAd,2025-11-05 02:07:17+00:00,menlu finlandia membeberkan strategi mempererat relasi indonesia negara negara asia tenggara wawancara khusus dengannya internasional adadikompas,-1
1.9858925058674488e+18,Menlu Finlandia membeberkan sejumlah strategi untuk mempererat relasi dengan Indonesia serta negara-negara Asia Tenggara. Berikut wawancara khusus dengannya. #Internasional #AdadiKompas https://t.co/xKc2XRudeY,2025-11-05 02:10:44+00:00,menlu finlandia membeberkan strategi mempererat relasi indonesia negara negara asia tenggara wawancara khusus dengannya internasional adadikompas,-1
1.9859015191795635e+18,Negara maju atau tidak pk @prabowo tergantung dari kementrian @KemenkeuRI krn sumber korupsi semua ada disana selain kinerja ngak beres @bank_indonesia dan @ojkindonesia Cc @Menlu_RI @puanmaharani_ri @KPK_RI @KejaksaanRI @Yusrilihza_Mhd @henrysubiakto @mohmahfudmd @msaid_didu,2025-11-05 02:46:33+00:00,negara maju tidak prabowo tergantung kementrian kemenkeuri krn sumber korupsi disana kinerja ngak beres bank_indonesia ojkindonesia menlu_ri puanmaharani_ri kpk_ri kejaksaanri yusrilihza_mhd henrysubiakto mohmahfudmd msaid_didu,0
1.985904643432727e+18,Jadi dana APBN jgn dipergunakan projek whoosh pk @prabowo pergunakan pengembangan dan perbaikan kereta api kita.Projek whoosh suruh mikir sendiri org DANANTARA secara B to B Cc @KemenkeuRI @KPK_RI @KejaksaanRI @Menlu_RI @AgusYudhoyono @msaid_didu @Yusrilihza_Mhd @henrysubiakto,2025-11-05 02:58:57+00:00,dana apbn jgn projek whoosh prabowo pergunakan pengembangan perbaikan kereta api projek whoosh suruh mikir org danantara kemenkeuri kpk_ri kejaksaanri menlu_ri agusyudhoyono msaid_didu yusrilihza_mhd henrysubiakto,0
1.985907205036786e+18,Menghadiri undangan Ambassadors Talk sebagai perwakilan Unsoed di Grand Hyatt Jakarta sekaligus promosi beasiswa ke perwakilan negara sahabat. Acaranya cukup singkat tapi berkesan apalagi diskusi dengan Wamen Kemendikti Stella Christie dan Wamen Kemenlu Arif Havas. https://t.co/hWIUuYXxkV,2025-11-05 03:09:08+00:00,menghadiri undangan ambassadors talk perwakilan unsoed grand hyatt jakarta promosi beasiswa perwakilan negara sahabat acaranya singkat berkesan diskusi wamen kemendikti stella christie wamen kemenlu arif havas,-1
1.986015344847434e+18,@BPPK_Kemenlu @ListyoSigitP @prabowo @tempodotco @republikaonline @Metro_TV tidakkah kita menangus melihat anak negeri seperti ini hanya karena inhin merubah nasib keluarganya..️🇮🇩,2025-11-05 10:18:51+00:00,bppk_kemenlu listyosigitp prabowo tempodotco republikaonline metro_tv menangus anak negeri inhin merubah nasib keluarganya,0
