Topic,Count,Name,Representation,Representative_Docs
142,14,142_china_jepang_ketegangan_taiwan,"['china', 'jepang', 'ketegangan', 'taiwan', 'memicu', 'pbb', 'luhut', 'asiatimur', 'indonesiaupdate', 'beijing']","['sebagian orang menduga pembatalan ini berkaitan dengan meningkatnya ketegangan hubungan jepang china terutama setelah pernyataan pm jepang sanae takaichi mengenai isu taiwan yang memicu reaksi keras dari pihak china', 'menlu china menilai pernyataan pm jepang sudah melewati batas memicu ketegangan baru di asia timur narayapost china jepang geopolitik asiatimur isuglobal diplomasi beritaterkini indonesiaupdate', 'menlu china menilai pernyataan pm jepang sudah melewati batas memicu ketegangan baru di asia timur narayapost china jepang geopolitik asiatimur isuglobal diplomasi beritaterkini indonesiaupdate']"
143,14,143_bank_alumni_profesor_universitas,"['bank', 'alumni', 'profesor', 'universitas', 'pendiri', 'pernah', 'nusantara', 'ahli', 'contoh', 'bumn']","['kenapa ya orang yang pernah jadi petinggi militer pernah menculik tapi tidak pernah diproses hukum pernah jadi menantu presiden bahkan bapaknya adalah seorang profesor ekonomi kakeknya pendiri bank bumn punya kecenderungan untuk merasa dirinya yang paling penting', 'yayasan bank rakyat ybr hadir pada majlis makan malam alumni mcoba yang menghimpunkan barisan kepimpinan berprestij termasuk presiden alumni tunku khurshiah college tkc oga datuk dr hafsah hashim dan', 'mungkin karena latar belakang keluarga bergengsi seperti ayah profesor ekonomi dan kakek pendiri bank bumn karir militer tinggi serta hubungan dengan presiden membuat seseorang merasa punya peran krusial studi psikologi menunjukkan privilege sering ciptakan rasa berhak dan']"
144,14,144_donald_trump_thailand_ukraina,"['donald', 'trump', 'thailand', 'ukraina', 'kemboja', 'syarikat', 'konflik', 'bangkok', 'dakwaan', 'perang']","['presiden trump tegaskan penanganan konflik ukraina butuh keseriusan ekstrem setiap langkah yang mainmain berpotensi memicu perang dunia ketiga baca detail peringatan trump narayapost trump ukraina perangdunia geopolitik', 'phnompenh kemboja menutup semua lintasan sempadannya dengan thailand semalam selepas bangkok menafikan dakwaan presiden amerika syarikat as donald trump bahawa satu gencatan senjata sudah dipersetujui', 'konflik thailandkemboja kemboja menutup semua pintu lintasan sempadannya dengan thailand selepas bangkok menafikan dakwaan presiden amerika syarikat as donald trump bahawa satu gencatan senjata telah dipersetujui buletintv sempadanditutup kembojathailand']"
145,14,145_games_sea_atlet_menpora,"['games', 'sea', 'atlet', 'menpora', 'medali', 'bonus', 'erick', 'emas', 'miliar', 'thailand']","['menpora erick menegaskan bonus rp miliar di sea games bukan sekadar angka tapi bentuk dukungan serius presiden prabowo ke atlet nasional berita menpora olahragaindonesia seagames', 'bonus rp miliar untuk atlet sea games disebut menpora erick thohir sebagai bukti nyata komitmen presiden prabowo mendukung olahraga indonesia berita menpora erickthohir seagames', 'prestasi gemilang sea games atlet indonesia dapat bonus fantastis presiden prabowo turut menyampaikan rasa bangga dan salam kepada seluruh atlet sea games']"
146,14,146_nguji_ngajarin_kesabaran_sabar,"['nguji', 'ngajarin', 'kesabaran', 'sabar', 'usah', 'wni', 'gw', 'nih', 'banget', 'ga']","['ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih', 'ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih', 'ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih']"
147,14,147_foto_louvre_museum_namtan,"['foto', 'louvre', 'museum', 'namtan', 'sumatera', 'becak', 'disembunyiin', 'dikutip', 'dokumentasi', 'gubernurpresiden']","['ribuan pengunjung kecewa usai museum louvre paris perancis tutup pada senin penutupan museum louvre ini imbas aksi mogok kerja para pegawainya dikutip dari afp senin mereka menuntut penambahan staf louvre paris', 'namanya jg presiden npd dateng ke lokasi foto foto ngomong ngalur ngidul abis itu pulang yg penting udh ada dokumentasi', 'sepertinya udah menjalar ke yang lain model begini modal foto doang kerja abis foto tidur lagi atau ngeluyur']"
148,14,148_australia_pantai_bondi_sydney,"['australia', 'pantai', 'bondi', 'sydney', 'sehubungan', 'hanukkah', 'insiden', 'penembakan', 'perayaan', 'tiba']","['presiden parlemen eropa roberta metsola bereaksi lewat cuitan x sehubungan insiden pantai bondi saya benarbenar ngeri melihat gambargambar yang muncul tentang serangan mengerikan terhadap begitu banyak orang di pantai bondi saat perayaan hanukkah dimulai di sydney', 'presiden volodymyr zelensky bereaksi sehubungan insiden pantai bondi ukraina menyatakan solidaritasnya dengan australia dalam menghadapi serangan teroris brutal di pantai bondi sydney yang menargetkan komunitas yahudi pada awal hanukkah kami menyampaikan belasungkawa kepa', 'kaja kallas wakil presiden komisi eropa sehubungan insiden pantai bondi saya sangat terkejut dengan gambargambar mengerikan dari penembakan saat perayaan hanukkah di pantai bondi australia']"
149,14,149_punya_gini_naruta_ditaruh,"['punya', 'gini', 'naruta', 'ditaruh', 'play', 'silit', 'pemikirannya', 'feodal', 'semuaa', 'cuma']","['punya presiden otaknya ditaruh di silit gini deh jadinya', 'hampir punya presiden kayak gini', 'punya presiden gini banget']"
150,13,150_akad_kritikkritik_subsidi_seakanakan,"['akad', 'kritikkritik', 'subsidi', 'seakanakan', 'bravo', 'massal', 'seakan', 'hadir', 'ribu', 'terlihat']","['kegiatan akad massal ribu rumah subsidi hari sabtu lalu di serang banten di sini terlihat kalau menlu ri hadir seakan menjawab kritikkritik di luar sana bahwa seakanakan menlu ri tidak hadir dan bekerja bravo', 'kegiatan akad massal ribu rumah subsidi hari sabtu lalu di serang banten di sini terlihat kalau menlu ri hadir seakan menjawab kritikkritik di luar sana bahwa seakanakan menlu ri tidak hadir dan bekerja bravo', 'kegiatan akad massal ribu rumah subsidi hari sabtu lalu di serang banten di sini terlihat kalau menlu ri hadir seakan menjawab kritikkritik di luar sana bahwa seakanakan menlu ri tidak hadir dan bekerja bravo']"
151,13,151_produkproduk_tkdn_sepakat_hapus,"['produkproduk', 'tkdn', 'sepakat', 'hapus', 'syarat', 'trump', 'dengan', 'as', 'produk', 'ngajak']","['sepakat dengan trump prabowo hapus syarat tkdn produkproduk as', 'sepakat dengan trump prabowo hapus syarat tkdn produkproduk as', 'sepakat dengan trump prabowo hapus syarat tkdn produkproduk as']"
152,13,152_geopolitik_catatan_petani_petanigodigital,"['geopolitik', 'catatan', 'petani', 'petanigodigital', 'sdmpetaniunggul', 'avic', 'damai', 'asean', 'ccpresident', 'nahkoda']","['catatan geostrategis internasional petani indonesia sebagai nahkoda arah bangsabangsa membangun dunia baru sdmpetaniunggul petanigodigital ccpresiden amp kanda menteri', 'siap kandasuksesampsehat selalu kanda menteri laporan catatan geopolitik internasional petani indonesia menuju lumbung pangan dunia yang damai sdmpetaniunggul petanigodigital ccpresiden amp mas', 'catatan geopolitik internasional petani indonesia menuju lumbung pangan dunia yang damai sdmpetaniunggul petanigodigital ccpresident kanda menteri mas']"
153,13,153_jd_yada_brani_indo,"['jd', 'yada', 'brani', 'indo', 'rata', 'kl', 'kakek', 'muncul', 'gk', 'jdi']","['kl capek gausa jd presiden mbah situ kira jd presiden seharian bobok ciyang sambil nntn netplik itumah gw', 'jd presiden itu gak boleh baper dg segala macam kritik dan dg segala ekspresi penyampaiannya apalagi kl sdh jadi mantan pejabat koq baperan kl gak mau dikritik yaa jan jdi pejabat publik dah gitu aja', 'hmmm tp klo udh ke presiden sih hope gue tinggi ya syg bgt klo indo cmn jdi cukup aja hrus ada pemimpin yg brani ngedobrak ngelead dgn brani utk jd negara maju indo sudah terlalu bnyk ditindas gue rasa']"
154,12,154_bisnis_orang_bila_lain,"['bisnis', 'orang', 'bila', 'lain', 'beluk', 'berkerak', 'dibumi', 'didapat', 'eiitts', 'memperjelas']","['para menlu negaranegara kelompok tujuh g merampungkan pertemuan mereka yang berlangsung selama dua hari pada rabu dengan mengeluarkan pernyataan bersama yang membahas krisis ukraina dan situasi di timur tengah serta beberapa topik lainnya', 'atas nama agama kedatangan mereka diterima yg padahal kelakuan dan budaya buruk sedang dipertontonkan yg bila dibiarkan hanya akan membuat gaduh negara ini usir dan kembalikan mereka dari negeri ini', 'pernah baca benar kt menlu cina bila suatu negara akan dikuasai oligarqi maka pengaruhi polisi kpk amp kpu diangkat jokowi faham kan']"
155,12,155_layaknya_inkompetensi_dino_betapa,"['layaknya', 'inkompetensi', 'dino', 'betapa', 'kompeten', 'ham', 'sedang', 'menjawab', 'anda', 'malah']","['pak dino sedang mengkritik inkompetensi menlu terus anda malah menjawab dengan menunjukkan betapa tidak kompeten dan layaknya seorang menteri ham', 'pak dino sedang mengkritik inkompetensi menlu terus anda malah menjawab dengan menunjukkan betapa tidak kompeten dan layaknya seorang menteri ham', 'pak dino sedang mengkritik inkompetensi menlu terus anda malah menjawab dengan menunjukkan betapa tidak kompeten dan layaknya seorang menteri ham']"
156,12,156_sumatra_hunian_pembangunan_terdampak,"['sumatra', 'hunian', 'pembangunan', 'terdampak', 'warga', 'huniankorbanbencana', 'sementara', 'tetap', 'memulihkan', 'seluruh']","['pembangunan hunian sementara dan hunian tetap untuk seluruh warga terdampak bencana di sumatra presiden ingin secepat mungkin segera selesai terbangun jelasnya', 'dalam rangka pemulihan bencana presiden prabowo secara tegas mendesak pembangunan hunian sementara dan hunian tetap bagi seluruh warga di sumatra dipercepat secepatnya huniankorbanbencana memulihkan warga terdampak', 'presiden prabowo subianto secara tegas mendesak pembangunan hunian sementara dan hunian tetap bagi seluruh warga di sumatra agar dipercepat huniankorbanbencana memulihkan warga terdampak']"
157,12,157_diuji_nabi_firaun_penyakit,"['diuji', 'nabi', 'firaun', 'penyakit', 'kemiskinan', 'nuh', 'ngeres', 'ayyub', 'pemerintahnya', 'planga']","['nabi nuh diuji dengan bencana nabi ayyub diuji dengan penyakit dan kemiskinan nabi musa diuji dengan firaun dan wni diuji dengan bencana penyakit kemiskinan dan pemerintahnya yang mirip firaun dan punya wapres yang planga plongo dan otak yg ngeres', 'nabi nuh diuji dengan bencana nabi ayyub diuji dengan penyakit dan kemiskinan nabi musa diuji dengan firaun dan wni diuji dengan bencana penyakit kemiskinan dan pemerintahnya yang mirip firaun dan punya wapres yang planga plongo dan otak yg ngeres', 'nabi nuh diuji dengan bencana nabi ayyub diuji dengan penyakit dan kemiskinan nabi musa diuji dengan firaun dan wni diuji dengan bencana penyakit kemiskinan dan pemerintahnya yang mirip firaun dan punya wapres yang planga plongo dan otak yg ngeres']"
158,12,158_rehabilitasi_indonesiabangkit_tanggapbencana_fase,"['rehabilitasi', 'indonesiabangkit', 'tanggapbencana', 'fase', 'jangka', 'negarahadir', 'panjang', 'sumatera', 'prioritas', 'barat']","['pasca banjir dan longsor di aceh sumatera utara dan sumatera barat pemerintah masuk fase rehabilitasi dan rekonstruksi presiden prabowo subianto menegaskan pemulihan jangka panjang sebagai prioritas nasional negarahadir tanggapbencana indonesiabangkit', 'pasca banjir dan longsor di aceh sumatera utara dan sumatera barat pemerintah masuk fase rehabilitasi dan rekonstruksi presiden prabowo subianto menegaskan pemulihan jangka panjang sebagai prioritas nasional negarahadir tanggapbencana indonesiabangkit', 'pasca banjir dan longsor di aceh sumatera utara dan sumatera barat pemerintah masuk fase rehabilitasi dan rekonstruksi presiden prabowo subianto menegaskan pemulihan jangka panjang sebagai prioritas nasional negarahadir tanggapbencana indonesiabangkit']"
159,12,159_emanglah_menghabisi_radarada_politisi,"['emanglah', 'menghabisi', 'radarada', 'politisi', 'koruptor', 'bukannya', 'nunggu', 'tempat', 'ngapain', 'seharusnya']","['bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor ngapain nunggu jadi presiden politisi emanglah radarada semua', 'bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor ngapain nunggu jadi presiden politisi emanglah radarada semua', 'bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor ngapain nunggu jadi presiden politisi emanglah radarada semua']"
160,12,160_hambalang_rapat_hunian_huniankorbanbencana,"['hambalang', 'rapat', 'hunian', 'huniankorbanbencana', 'korban', 'pembangunan', 'percepatan', 'dorong', 'memulihkan', 'terdampak']","['rapat darurat di hambalang menegaskan fokus presiden prabowo pada percepatan hunian dan pemenuhan kebutuhan dasar korban bencana huniankorbanbencana memulihkan warga terdampak', 'rapat di hambalang presiden prabowo dorong percepat pembangunan hunian korban bencana untuk memulihkan warga terdampak huniankorbanbencana', 'rapat di hambalang presiden prabowo dorong percepatan pembangunan hunian korban bencana huniankorbanbencana memulihkan warga terdampak']"
161,11,161_nga_neraka_forum_mulyono,"['nga', 'neraka', 'forum', 'mulyono', 'belum', 'cabin', 'beleng', 'kerak', 'ngasi', 'ngantri']","['bajingan sih kata gw si ini negara nga mampu org ngasih bantuan nga dikasih kerak neraka buat kalian', 'belagu amat nih menlumenolak bantuan dari luar negri sama aja membiarkan orang lapar sampai mati sedangkan duit negara habis buat nombokin hutang buatan mulyono', 'ini g forum bknlah southsouth ngapain ngebahas persoalan afrikaasia salah forum yg dihadiri wapres fufa aka mulyono apakah di ngak ngasi paham atau emang wapresnya beleng']"
162,11,162_nepalkanpejabatbusuk_nepalkan_nepal_melawan,"['nepalkanpejabatbusuk', 'nepalkan', 'nepal', 'melawan', 'putusan', 'tenda', 'pm', 'berpenghuni', 'assegaf', 'genzmilenial']","['presiden prabowo diminta pecat bahlil dan dirut pln buntut kebohongan soal listrik di aceh pulih nepalkanpejabatbusuk nepalkanpejabatbusuk', 'nepalkanpejabatbusuk nepalkanpejabatbusuk kapolri melawan presiden dan mk kesimpulannya apa', 'nepalkan pejabat busuk semakin hari negara semakin kacau polri berani melawan putusan mk dgn putusan kapolri yg menetapkan anggota polri boleh menduduki jabatan sipil pak msh presiden ri nepalkanpejabatbusuk nepalkanpejabatbusuk']"
163,11,163_air_pln_dilaporkan_tower,"['air', 'pln', 'dilaporkan', 'tower', 'kekurangan', 'kekurangankekurangan', 'brandan', 'emergency', 'penyelesaian', 'memasuki']","['penyelesaian dua emergency tower pangkalan brandan langsa memasuki tahap akhir pln mengerahkan seluruh petugas untuk memulihkan sistem kelistrikan aceh selain memantau progres pemulihan listrik direktur utama pln bersama presiden ri mengunjungi posko bencana aceh tamiang', 'penyelesaian dua emergency tower pangkalan brandan langsa memasuki tahap akhir pln mengerahkan seluruh petugas untuk memulihkan sistem kelistrikan aceh selain memantau progres pemulihan listrik direktur utama pln bersama presiden ri mengunjungi posko bencana aceh tamiang', 'penyelesaian dua emergency tower pangkalan brandan langsa memasuki tahap akhir pln mengerahkan seluruh petugas untuk memulihkan sistem kelistrikan aceh selain memantau progres pemulihan listrik direktur utama pln bersama presiden ri mengunjungi posko bencana aceh tamiang']"
164,11,164_pengen_pekerjaan_dikonsultasikan_intelijen,"['pengen', 'pekerjaan', 'dikonsultasikan', 'intelijen', 'menerobos', 'rada', 'pengennya', 'pengusung', 'dihhh', 'pengem']","['tuh grok jawab benar jumlah pengungsi mencapai satu juta orang sampai itu ke presiden mu yang namanya', 'perkap nomor tahun pengamat intelijen yakin sudah dikonsultasikan ke presiden', 'kok rada aneh hak sih bisa menerobos pengamanan presiden sekedar nanya maaf jika salah']"
165,11,165_km_lorong_patuhi_papan,"['km', 'lorong', 'patuhi', 'papan', 'ditutup', 'penyelenggaraan', 'awas', 'harap', 'tanda', 'maklum']","['hrs awas kerja penyelenggaraan km km arah selatan dari klia ke bandar serenia lorong kanan ditutup patuhi arahan papan tanda harap maklum', 'hrs awas kerja penyelenggaraan km km arah selatan dari alor pongsu ke bukit merah lorong kanan ditutup patuhi arahan papan tanda harap maklum', 'hrs awas kerja penyelenggaraan km km arah selatan dari alor pongsu ke bukit merah lorong kanan ditutup patuhi arahan papan tanda harap maklum']"
166,11,166_huntara_huntap_huniankorbanbencana_memulihkan,"['huntara', 'huntap', 'huniankorbanbencana', 'memulihkan', 'sumatra', 'hunian', 'terdampak', 'pembangunan', 'warga', 'sementara']","['presiden prabowo perintahkan percepatan huntara dan huntap di sumatra langkah cepat negara hadir untuk memulihkan warga terdampak pascabencana huniankorbanbencana', 'presiden perintah percepatan pembangunan hunian sementara huntara dan hunian tetap huntap bagi seluruh korban bencana di sumatra huniankorbanbencana memulihkan warga terdampak', 'presiden prabowo secara tegas mendesak pembangunan hunian sementara huntara dan hunian tetap huntap bagi seluruh warga di sumatra huniankorbanbencana memulihkan warga terdampak']"
167,10,167_yusoff_mahadi_fam_cas,"['yusoff', 'mahadi', 'fam', 'cas', 'kongres', 'isiukm', 'mohd', 'pemangku', 'urusan', 'datuk']","['bolatime kualalumpur pemangku presiden fam datuk mohd yusoff mahadi berkata pihaknya sedang menyiapkan hujahan bertulis lengkap dan optimis apa yang diperlukan oleh cas itu dapat dipenuhi pada tarikh akhir disember ini', 'pernyataan berani dilontarkan yusoff mahadi dengan menyebut malaysia sudah tidak lagi punya urusan dengan fifa hal itu disampaikan yusoff mahadi saat menjelaskan persiapan fam mengajukan laporan ke pengadilan cas', 'pernyataan berani dilontarkan yusoff mahadi dengan menyebut malaysia sudah tidak lagi punya urusan dengan fifa hal itu disampaikan yusoff mahadi saat menjelaskan persiapan fam mengajukan laporan ke pengadilan cas']"
168,10,168_chicken_senshuurakunya_kalaupun_nggak,"['chicken', 'senshuurakunya', 'kalaupun', 'nggak', 'tanggal', 'hari', 'sering', 'dibalut', 'dipping', 'dipidana']","['setiap hari di kelas aku sering disindir padahal aku diam saja lewat pun disinisin dibicarakan dan diejek di belakang dalam kerja kelompok aku sering nggak diajak dan kalaupun ikut pendapatku seperti nggak dianggap', 'pulang kerja kepala masih muter tapi perut minta dimanja untung aja ada uno chicken spicy by yg dibalut nasi celupin ke dipping sauce ternyata ini cara baru makan fried chicken biar pusing auto reda', 'sayangnya gue nggak mau nonton di hari kerja satusatunya jadwal yang pas cuman hari senshuurakunya di tanggal des sedangkan di tanggal tersebut ada acara pribadi yang sangat penting dan nggak bisa ditinggal tapi gue apply senshuurakunya rkj semoga menang']"
